,SiteID,BASIN_ID,MAIN_RIV
6612,S7138,138228,20355856
6613,S7157,138228,20355856
6614,S7172,138228,20355856
6615,S7255,138228,20355856
6616,S7269,138228,20355856
6617,S7292,138228,20355856
6618,S7294,138228,20355856
6619,S7311,138228,20355856
6620,S7342,138228,20355856
6621,S7351,138228,20355856
6622,S7559,138228,20355856
6623,S7683,138228,20355856
6624,S7759,138228,20355856
6625,S7920,138228,20355856
6626,S8472,138228,20355856
6627,S8647,138228,20355856
6628,S8667,138228,20355856
6629,S8735,138228,20355856
6630,S5906,67214,20240304
6631,S5949,67214,20240304
6632,S6032,236782,20589208
6633,S6033,236782,20589208
6634,S6485,236782,20589208
6635,S6486,236782,20589208
6636,S6487,236782,20589208
6637,S7876,236782,20589208
6638,S6034,233504,20584243
6639,S6048,233504,20584243
6640,S9028,233504,20584243
6641,S9174,233504,20584243
6642,S9175,233504,20584243
6643,S9176,233504,20584243
6644,S9177,233504,20584243
6645,S9181,233504,20584243
6646,S9183,233504,20584243
6647,S9184,233504,20584243
6648,S6045,226649,20569014
6649,S6480,226649,20569014
6650,S6481,226649,20569014
6651,S6482,226649,20569014
6652,S9178,226649,20569014
6653,S9179,226649,20569014
6654,S9180,226649,20569014
6655,S9182,226649,20569014
6656,S9185,226649,20569014
6657,S9186,226649,20569014
6658,S9187,226649,20569014
6659,S9188,226649,20569014
6660,S9189,226649,20569014
6661,S9320,226649,20569014
6662,S9321,226649,20569014
6663,S9322,226649,20569014
6664,S9325,226649,20569014
6665,S9326,226649,20569014
6666,S6047,224902,20564283
6667,S61,70225,20243241
6668,S69,70225,20243241
6669,S620,201270,20526937
6670,S623,185307,20502175
6671,S6257,209617,20538228
6672,S6290,67064,20239800
6673,S632,53935,20229360
6674,S633,183523,20498626
6675,S6353,183933,20499555
6676,S6357,183933,20499555
6677,S6362,183933,20499555
6678,S6367,183933,20499555
6679,S6438,183933,20499555
6680,S6462,183933,20499555
6681,S6558,183933,20499555
6682,S6667,183933,20499555
6683,S6671,183933,20499555
6684,S6679,183933,20499555
6685,S6686,183933,20499555
6686,S6689,183933,20499555
6687,S8500,183933,20499555
6688,S8503,183933,20499555
6689,S6383,211154,20539919
6690,S6401,129582,20332908
6691,S6402,135253,20342157
6692,S6403,135253,20342157
6693,S6404,135253,20342157
6694,S6405,135253,20342157
6695,S6441,178729,20494403
6696,S6694,178729,20494403
6697,S6698,178729,20494403
6698,S6704,178729,20494403
6699,S6726,178729,20494403
6700,S6739,178729,20494403
6701,S6483,235172,20587012
6702,S6484,235172,20587012
6703,S649,197862,20520229
6704,S6745,175547,20491755
6705,S7553,175547,20491755
6706,S7558,175547,20491755
6707,S7561,175547,20491755
6708,S7569,175547,20491755
6709,S7582,175547,20491755
6710,S7588,175547,20491755
6711,S7832,175547,20491755
6712,S6779,210250,20538505
6713,S7384,210250,20538505
6714,S6868,113252,20287382
6715,S6877,113252,20287382
6716,S6886,113252,20287382
6717,S6892,113252,20287382
6718,S7078,113252,20287382
6719,S7083,113252,20287382
6720,S7212,113252,20287382
6721,S7248,113252,20287382
6722,S7258,113252,20287382
6723,S7271,113252,20287382
6724,S7276,113252,20287382
6725,S7281,113252,20287382
6726,S7289,113252,20287382
6727,S7359,113252,20287382
6728,S7570,113252,20287382
6729,S7602,113252,20287382
6730,S7622,113252,20287382
6731,S7757,113252,20287382
6732,S7775,113252,20287382
6733,S7851,113252,20287382
6734,S8015,113252,20287382
6735,S8027,113252,20287382
6736,S8051,113252,20287382
6737,S8163,113252,20287382
6738,S8226,113252,20287382
6739,S8531,113252,20287382
6740,S8575,113252,20287382
6741,S8576,113252,20287382
6742,S8605,113252,20287382
6743,S8674,113252,20287382
6744,S8690,113252,20287382
6745,S8711,113252,20287382
6746,S8712,113252,20287382
6747,S8773,113252,20287382
6748,S8788,113252,20287382
6749,S8831,113252,20287382
6750,S8878,113252,20287382
6751,S8880,113252,20287382
6752,S8882,113252,20287382
6753,S8940,113252,20287382
6754,S8974,113252,20287382
6755,S9060,113252,20287382
6756,S9063,113252,20287382
6757,S9132,113252,20287382
6758,S696,137284,20353317
6759,S7076,209379,20538033
6760,S7163,65359,20238364
6761,S719,52818,20226868
6762,S7432,210612,20539148
6763,S7680,210612,20539148
6764,S7528,132541,20335766
6765,S7542,132541,20335766
6766,S7597,132541,20335766
6767,S7646,132541,20335766
6768,S7754,132541,20335766
6769,S7856,132541,20335766
6770,S7880,132541,20335766
6771,S7900,132541,20335766
6772,S7980,132541,20335766
6773,S8063,132541,20335766
6774,S8281,132541,20335766
6775,S8381,132541,20335766
6776,S8482,132541,20335766
6777,S8489,132541,20335766
6778,S8506,132541,20335766
6779,S8619,132541,20335766
6780,S8653,132541,20335766
6781,S8661,132541,20335766
6782,S8680,132541,20335766
6783,S8699,132541,20335766
6784,S8723,132541,20335766
6785,S8877,132541,20335766
6786,S8961,132541,20335766
6787,S8976,132541,20335766
6788,S9034,132541,20335766
6789,S9035,132541,20335766
6790,S9064,132541,20335766
6791,S9070,132541,20335766
6792,S9090,132541,20335766
6793,S9112,132541,20335766
6794,S9192,132541,20335766
6795,S9193,132541,20335766
6796,S9253,132541,20335766
6797,S9343,132541,20335766
6798,S7609,174888,20491024
6799,S7616,174888,20491024
6800,S7638,174888,20491024
6801,S7848,174888,20491024
6802,S7658,175562,20491756
6803,S7671,175562,20491756
6804,S7682,175562,20491756
6805,S7743,175562,20491756
6806,S771,51471,20225000
6807,S775,51471,20225000
6808,S808,51471,20225000
6809,S820,51471,20225000
6810,S833,51471,20225000
6811,S852,51471,20225000
6812,S862,51471,20225000
6813,S910,51471,20225000
6814,S915,51471,20225000
6815,S917,51471,20225000
6816,S924,51471,20225000
6817,S927,51471,20225000
6818,S931,51471,20225000
6819,S933,51471,20225000
6820,S941,51471,20225000
6821,S944,51471,20225000
6822,S954,51471,20225000
6823,S955,51471,20225000
6824,S959,51471,20225000
6825,S961,51471,20225000
6826,S962,51471,20225000
6827,S7747,106774,20277784
6828,S8011,106774,20277784
6829,S8183,106774,20277784
6830,S8275,106774,20277784
6831,S8376,106774,20277784
6832,S8386,106774,20277784
6833,S8389,106774,20277784
6834,S8516,106774,20277784
6835,S8527,106774,20277784
6836,S8528,106774,20277784
6837,S8530,106774,20277784
6838,S8542,106774,20277784
6839,S8544,106774,20277784
6840,S8547,106774,20277784
6841,S8548,106774,20277784
6842,S8558,106774,20277784
6843,S8559,106774,20277784
6844,S8574,106774,20277784
6845,S8592,106774,20277784
6846,S8598,106774,20277784
6847,S8604,106774,20277784
6848,S8621,106774,20277784
6849,S8624,106774,20277784
6850,S8626,106774,20277784
6851,S8629,106774,20277784
6852,S8645,106774,20277784
6853,S8649,106774,20277784
6854,S8657,106774,20277784
6855,S8658,106774,20277784
6856,S8659,106774,20277784
6857,S8660,106774,20277784
6858,S8672,106774,20277784
6859,S8676,106774,20277784
6860,S8678,106774,20277784
6861,S8681,106774,20277784
6862,S8684,106774,20277784
6863,S8687,106774,20277784
6864,S8688,106774,20277784
6865,S8691,106774,20277784
6866,S8693,106774,20277784
6867,S8694,106774,20277784
6868,S8696,106774,20277784
6869,S8697,106774,20277784
6870,S8698,106774,20277784
6871,S8705,106774,20277784
6872,S8706,106774,20277784
6873,S8715,106774,20277784
6874,S8716,106774,20277784
6875,S8720,106774,20277784
6876,S8722,106774,20277784
6877,S8732,106774,20277784
6878,S8734,106774,20277784
6879,S8740,106774,20277784
6880,S8747,106774,20277784
6881,S8752,106774,20277784
6882,S8753,106774,20277784
6883,S8756,106774,20277784
6884,S8770,106774,20277784
6885,S8775,106774,20277784
6886,S8778,106774,20277784
6887,S8791,106774,20277784
6888,S8796,106774,20277784
6889,S8798,106774,20277784
6890,S8804,106774,20277784
6891,S8838,106774,20277784
6892,S8845,106774,20277784
6893,S8853,106774,20277784
6894,S8866,106774,20277784
6895,S8902,106774,20277784
6896,S8907,106774,20277784
6897,S8913,106774,20277784
6898,S8919,106774,20277784
6899,S8920,106774,20277784
6900,S8927,106774,20277784
6901,S8933,106774,20277784
6902,S8934,106774,20277784
6903,S8938,106774,20277784
6904,S8939,106774,20277784
6905,S8941,106774,20277784
6906,S8951,106774,20277784
6907,S8959,106774,20277784
6908,S8965,106774,20277784
6909,S8972,106774,20277784
6910,S8980,106774,20277784
6911,S8981,106774,20277784
6912,S8984,106774,20277784
6913,S8985,106774,20277784
6914,S8988,106774,20277784
6915,S8989,106774,20277784
6916,S8996,106774,20277784
6917,S9001,106774,20277784
6918,S9003,106774,20277784
6919,S9011,106774,20277784
6920,S9013,106774,20277784
6921,S9036,106774,20277784
6922,S9044,106774,20277784
6923,S9056,106774,20277784
6924,S9075,106774,20277784
6925,S9093,106774,20277784
6926,S9100,106774,20277784
6927,S9101,106774,20277784
6928,S9104,106774,20277784
6929,S9105,106774,20277784
6930,S9106,106774,20277784
6931,S9108,106774,20277784
6932,S9109,106774,20277784
6933,S9111,106774,20277784
6934,S9119,106774,20277784
6935,S9120,106774,20277784
6936,S9126,106774,20277784
6937,S9129,106774,20277784
6938,S9133,106774,20277784
6939,S9137,106774,20277784
6940,S9143,106774,20277784
6941,S9147,106774,20277784
6942,S9148,106774,20277784
6943,S9149,106774,20277784
6944,S9172,106774,20277784
6945,S9195,106774,20277784
6946,S9196,106774,20277784
6947,S9200,106774,20277784
6948,S9211,106774,20277784
6949,S9214,106774,20277784
6950,S9215,106774,20277784
6951,S9216,106774,20277784
6952,S9227,106774,20277784
6953,S9229,106774,20277784
6954,S9231,106774,20277784
6955,S9239,106774,20277784
6956,S9241,106774,20277784
6957,S9271,106774,20277784
6958,S9282,106774,20277784
6959,S9291,106774,20277784
6960,S9302,106774,20277784
6961,S9328,106774,20277784
6962,S9335,106774,20277784
6963,S9339,106774,20277784
6964,S9349,106774,20277784
6965,S9353,106774,20277784
6966,S9354,106774,20277784
6967,S9359,106774,20277784
6968,S9360,106774,20277784
6969,S9363,106774,20277784
6970,S9364,106774,20277784
6971,S9367,106774,20277784
6972,S9370,106774,20277784
6973,S9374,106774,20277784
6974,S9386,106774,20277784
6975,S9392,106774,20277784
6976,S9393,106774,20277784
6977,S9403,106774,20277784
6978,S9406,106774,20277784
6979,S9411,106774,20277784
6980,S9427,106774,20277784
6981,S9440,106774,20277784
6982,S9442,106774,20277784
6983,S9482,106774,20277784
6984,S9495,106774,20277784
6985,S9503,106774,20277784
6986,S9507,106774,20277784
6987,S9530,106774,20277784
6988,S9531,106774,20277784
6989,S9598,106774,20277784
6990,S9611,106774,20277784
6991,S9655,106774,20277784
6992,S9675,106774,20277784
6993,S9693,106774,20277784
6994,S7753,174447,20490367
6995,S7758,174447,20490367
6996,S7776,174447,20490367
6997,S7780,174447,20490367
6998,S7785,174447,20490367
6999,S7794,174447,20490367
7000,S788,52655,20226864
7001,S791,52655,20226864
7002,S809,52655,20226864
7003,S7963,138206,20355855
7004,S8025,138482,20356525
7005,S8475,138482,20356525
7006,S8495,138482,20356525
7007,S8596,138482,20356525
7008,S8704,138482,20356525
7009,S804,52230,20226206
7010,S805,51473,20225325
7011,S883,51473,20225325
7012,S890,51473,20225325
7013,S8228,138510,20357028
7014,S8351,138510,20357028
7015,S8564,138510,20357028
7016,S8585,138510,20357028
7017,S8630,138510,20357028
7018,S8643,138510,20357028
7019,S8652,138510,20357028
7020,S8689,138510,20357028
7021,S8746,138510,20357028
7022,S8818,138510,20357028
7023,S8826,138510,20357028
7024,S8841,138510,20357028
7025,S8875,138510,20357028
7026,S8903,138510,20357028
7027,S8908,138510,20357028
7028,S8910,138510,20357028
7029,S9010,138510,20357028
7030,S9016,138510,20357028
7031,S9220,138510,20357028
7032,S9332,138510,20357028
7033,S831,52446,20226864
7034,S8408,210529,20538816
7035,S841,52007,20225881
7036,S85,68967,20241804
7037,S850,51513,20225742
7038,S864,51513,20225742
7039,S869,51513,20225742
7040,S876,51513,20225742
7041,S891,51513,20225742
7042,S893,51513,20225742
7043,S902,51513,20225742
7044,S906,51513,20225742
7045,S911,51513,20225742
7046,S916,51513,20225742
7047,S928,51513,20225742
7048,S8586,135240,20342549
7049,S8587,135240,20342549
7050,S8588,135240,20342549
7051,S8589,135240,20342549
7052,S8590,135240,20342549
7053,S8591,135240,20342549
7054,S8593,135240,20342549
7055,S8607,135240,20342549
7056,S8601,211631,20540130
7057,S8668,113636,20288642
7058,S8953,113636,20288642
7059,S8964,113636,20288642
7060,S9055,113636,20288642
7061,S9059,113636,20288642
7062,S9062,113636,20288642
7063,S9084,113636,20288642
7064,S9095,113636,20288642
7065,S9376,113636,20288642
7066,S87,67882,20241367
7067,S8708,128597,20330896
7068,S8710,128597,20330896
7069,S8772,128597,20330896
7070,S8869,128597,20330896
7071,S8872,128597,20330896
7072,S8895,128597,20330896
7073,S8937,128597,20330896
7074,S8962,128597,20330896
7075,S8784,102269,20271302
7076,S8802,102269,20271302
7077,S8810,102269,20271302
7078,S8825,102269,20271302
7079,S8840,102269,20271302
7080,S8843,102269,20271302
7081,S8844,102269,20271302
7082,S8849,102269,20271302
7083,S8859,102269,20271302
7084,S8863,102269,20271302
7085,S8868,102269,20271302
7086,S8899,102269,20271302
7087,S8901,102269,20271302
7088,S8909,102269,20271302
7089,S8914,102269,20271302
7090,S8924,102269,20271302
7091,S8935,102269,20271302
7092,S8946,102269,20271302
7093,S8949,102269,20271302
7094,S8968,102269,20271302
7095,S8986,102269,20271302
7096,S8987,102269,20271302
7097,S8991,102269,20271302
7098,S9000,102269,20271302
7099,S9002,102269,20271302
7100,S9004,102269,20271302
7101,S9007,102269,20271302
7102,S9008,102269,20271302
7103,S9009,102269,20271302
7104,S9014,102269,20271302
7105,S9029,102269,20271302
7106,S9030,102269,20271302
7107,S9047,102269,20271302
7108,S9058,102269,20271302
7109,S9061,102269,20271302
7110,S9072,102269,20271302
7111,S9074,102269,20271302
7112,S9078,102269,20271302
7113,S9097,102269,20271302
7114,S9099,102269,20271302
7115,S9118,102269,20271302
7116,S9122,102269,20271302
7117,S9123,102269,20271302
7118,S9124,102269,20271302
7119,S9136,102269,20271302
7120,S9138,102269,20271302
7121,S9146,102269,20271302
7122,S9190,102269,20271302
7123,S9194,102269,20271302
7124,S9201,102269,20271302
7125,S9203,102269,20271302
7126,S9204,102269,20271302
7127,S9206,102269,20271302
7128,S9212,102269,20271302
7129,S9213,102269,20271302
7130,S9217,102269,20271302
7131,S9218,102269,20271302
7132,S9219,102269,20271302
7133,S9232,102269,20271302
7134,S9238,102269,20271302
7135,S9240,102269,20271302
7136,S9242,102269,20271302
7137,S9247,102269,20271302
7138,S9252,102269,20271302
7139,S9254,102269,20271302
7140,S9258,102269,20271302
7141,S9266,102269,20271302
7142,S9268,102269,20271302
7143,S9273,102269,20271302
7144,S9275,102269,20271302
7145,S9276,102269,20271302
7146,S9283,102269,20271302
7147,S9284,102269,20271302
7148,S9286,102269,20271302
7149,S9288,102269,20271302
7150,S9289,102269,20271302
7151,S9290,102269,20271302
7152,S9294,102269,20271302
7153,S9295,102269,20271302
7154,S9300,102269,20271302
7155,S9301,102269,20271302
7156,S9303,102269,20271302
7157,S9304,102269,20271302
7158,S9305,102269,20271302
7159,S9306,102269,20271302
7160,S9307,102269,20271302
7161,S9308,102269,20271302
7162,S9309,102269,20271302
7163,S9319,102269,20271302
7164,S9329,102269,20271302
7165,S9331,102269,20271302
7166,S9334,102269,20271302
7167,S9340,102269,20271302
7168,S9341,102269,20271302
7169,S9344,102269,20271302
7170,S9345,102269,20271302
7171,S9355,102269,20271302
7172,S9358,102269,20271302
7173,S9369,102269,20271302
7174,S9373,102269,20271302
7175,S9379,102269,20271302
7176,S9387,102269,20271302
7177,S9388,102269,20271302
7178,S9390,102269,20271302
7179,S9401,102269,20271302
7180,S9407,102269,20271302
7181,S9421,102269,20271302
7182,S9423,102269,20271302
7183,S9428,102269,20271302
7184,S9438,102269,20271302
7185,S9459,102269,20271302
7186,S9475,102269,20271302
7187,S9486,102269,20271302
7188,S9488,102269,20271302
7189,S9497,102269,20271302
7190,S9500,102269,20271302
7191,S9517,102269,20271302
7192,S9518,102269,20271302
7193,S8998,135382,20342535
7194,S9038,135382,20342535
7195,S9052,135382,20342535
7196,S9107,135382,20342535
7197,S9296,135382,20342535
7198,S9394,135382,20342535
7199,S9426,135382,20342535
7200,S9519,135382,20342535
7201,S9565,135382,20342535
7202,S9645,135382,20342535
7203,S9683,135382,20342535
7204,S9015,139088,20358527
7205,S9130,128483,20330384
7206,S9134,128483,20330384
7207,S9144,128483,20330384
7208,S9199,128483,20330384
7209,S9202,128483,20330384
7210,S9225,128483,20330384
7211,S9226,128483,20330384
7212,S9173,236365,20588512
7213,S92,111183,20285118
7214,S9205,128690,20330575
7215,S9234,128895,20330775
7216,S9274,128895,20330775
7217,S9285,128895,20330775
7218,S9333,104845,20274799
7219,S9356,104845,20274799
7220,S9378,104845,20274799
7221,S9380,104845,20274799
7222,S9422,104845,20274799
7223,S9430,104845,20274799
7224,S9454,104845,20274799
7225,S9463,104845,20274799
7226,S9470,104845,20274799
7227,S9474,104845,20274799
7228,S9487,104845,20274799
7229,S9501,104845,20274799
7230,S9516,104845,20274799
7231,S9548,104845,20274799
7232,S9569,104845,20274799
7233,S9574,104845,20274799
7234,S9607,104845,20274799
7235,S9614,104845,20274799
7236,S9620,104845,20274799
7237,S9625,104845,20274799
7238,S9626,104845,20274799
7239,S9627,104845,20274799
7240,S9636,104845,20274799
7241,S9644,104845,20274799
7242,S9651,104845,20274799
7243,S9660,104845,20274799
7244,S9661,104845,20274799
7245,S9384,98232,20266727
7246,S9391,98232,20266727
7247,S9410,98232,20266727
7248,S9434,98232,20266727
7249,S9489,98232,20266727
7250,S9547,98232,20266727
7251,S9557,98232,20266727
7252,S9561,98232,20266727
7253,S9575,98232,20266727
7254,S9596,98232,20266727
7255,S9624,98232,20266727
7256,S9646,98232,20266727
7257,S9389,196519,20521770
7258,S9398,97882,20266020
7259,S9429,97882,20266020
7260,S9435,97882,20266020
7261,S9462,97882,20266020
7262,S9477,97882,20266020
7263,S9498,97882,20266020
7264,S9510,97882,20266020
7265,S9551,97882,20266020
7266,S9563,97882,20266020
7267,S9567,97882,20266020
7268,S9570,97882,20266020
7269,S9572,97882,20266020
7270,S9587,97882,20266020
7271,S9590,97882,20266020
7272,S9604,97882,20266020
7273,S9605,97882,20266020
7274,S9609,97882,20266020
7275,S9639,97882,20266020
7276,S9640,97882,20266020
7277,S9654,97882,20266020
7278,S9677,97882,20266020
7279,S9698,97882,20266020
7280,S9700,97882,20266020
7281,S9717,97882,20266020
7282,S9726,97882,20266020
7283,S9729,97882,20266020
7284,S9742,97882,20266020
7285,S9765,97882,20266020
7286,S9400,200292,20526491
7287,S9402,200292,20526491
7288,S9404,200292,20526491
7289,S9437,100131,20268589
7290,S9439,100131,20268589
7291,S9464,100131,20268589
7292,S9514,100131,20268589
7293,S9522,100131,20268589
7294,S9533,100131,20268589
7295,S9545,100131,20268589
7296,S9524,102462,20271852
7297,S9556,102462,20271852
7298,S9573,102462,20271852
7299,S9628,102462,20271852
7300,S9705,102462,20271852
7301,S9525,204206,20531053
7302,S9550,204206,20531053
7303,S9622,204206,20531053
7304,S9630,204206,20531053
7305,S9667,204206,20531053
7306,S9669,204206,20531053
7307,S9673,204206,20531053
7308,S9678,204206,20531053
7309,S9691,204206,20531053
7310,S9704,204206,20531053
7311,S9735,204206,20531053
7312,S9884,204206,20531053
7313,S9887,204206,20531053
7314,S9906,204206,20531053
7315,S9544,211467,20539632
7316,S9558,211467,20539632
7317,S9576,211467,20539632
7318,S9560,114158,20288772
7319,S9647,114158,20288772
7320,S9676,114158,20288772
7321,S9680,114158,20288772
7322,S9684,114158,20288772
7323,S9589,202647,20529851
7324,S9603,202647,20529851
7325,S9606,192909,20512800
7326,S9610,192909,20512800
7327,S9613,192909,20512800
7328,S9760,192909,20512800
7329,S9770,192909,20512800
7330,S9637,133939,20338740
7331,S9751,133939,20338740
7332,S9662,134985,20340746
7333,S9668,134985,20340746
7334,S9689,134985,20340746
7335,S9731,134985,20340746
7336,S9696,133530,20337581
7337,S9754,138059,20355551
7338,S9762,138059,20355551
7339,S9778,138059,20355551
7340,S9776,193723,20514326
7341,S9780,98137,20266294
7342,S9785,98137,20266294
7343,S9790,98137,20266294
7344,S9804,98137,20266294
7345,S9844,98137,20266294
7346,S9845,98137,20266294
7347,S9852,98137,20266294
7348,S9853,98137,20266294
7349,S9864,98137,20266294
7350,S9867,98137,20266294
7351,S9870,98137,20266294
7352,S9873,98137,20266294
7353,S9876,98137,20266294
7354,S9877,98137,20266294
7355,S9878,98137,20266294
7356,S9882,98137,20266294
7357,S9883,98137,20266294
7358,S9886,98137,20266294
7359,S9890,98137,20266294
7360,S9891,98137,20266294
7361,S9895,98137,20266294
7362,S9903,98137,20266294
7363,S9904,98137,20266294
7364,S9905,98137,20266294
7365,S9908,98137,20266294
7366,S9913,98137,20266294
7367,S9924,98137,20266294
7368,S9925,98137,20266294
7369,S9928,98137,20266294
7370,S9929,98137,20266294
7371,S9932,98137,20266294
7372,S9936,98137,20266294
7373,S9939,98137,20266294
7374,S9941,98137,20266294
7375,S9943,98137,20266294
7376,S9948,98137,20266294
7377,S9974,98137,20266294
7378,S9976,98137,20266294
7379,S9978,98137,20266294
7380,S9996,98137,20266294
7381,S9784,222135,20559006
7382,S9786,222135,20559006
7383,S979,50493,20223995
7384,S9802,224224,20562697
7385,S9814,110057,20282406
7386,S9898,110057,20282406
7387,S9961,110057,20282406
7388,S9959,229658,20574952
7389,S9986,199214,20523503
7390,S9992,200875,20526875
7391,S11989,153313,50784762
7392,S11990,153313,50784762
7393,S11991,153313,50784762
7394,S11997,153313,50784762
7395,S11998,153313,50784762
7396,S11999,153313,50784762
7397,S12000,153313,50784762
7398,S12001,153313,50784762
7399,S12002,153313,50784762
7400,S12003,153313,50784762
7401,S12004,153313,50784762
7402,S12005,153313,50784762
7403,S12006,153313,50784762
7404,S12007,153313,50784762
7405,S12009,153313,50784762
7406,S12010,153313,50784762
7407,S12011,153313,50784762
7408,S12012,153313,50784762
7409,S12013,153313,50784762
7410,S12014,153313,50784762
7411,S12015,153313,50784762
7412,S12016,153313,50784762
7413,S12018,153313,50784762
7414,S12019,153313,50784762
7415,S12020,153313,50784762
7416,S12021,153313,50784762
7417,S12024,153313,50784762
7418,S12025,153313,50784762
7419,S12026,153313,50784762
7420,S12027,153313,50784762
7421,S12028,153313,50784762
7422,S12029,153313,50784762
7423,S12030,153313,50784762
7424,S12031,153313,50784762
7425,S12033,153313,50784762
7426,S12035,153313,50784762
7427,S12036,153313,50784762
7428,S12037,153313,50784762
7429,S12038,153313,50784762
7430,S12039,153313,50784762
7431,S12041,153313,50784762
7432,S12042,153313,50784762
7433,S12043,153313,50784762
7434,S12044,153313,50784762
7435,S12045,153313,50784762
7436,S12047,153313,50784762
7437,S12054,153313,50784762
7438,S12056,153313,50784762
7439,S12057,153313,50784762
7440,S12058,153313,50784762
7441,S12059,153313,50784762
7442,S12060,153313,50784762
7443,S12061,153313,50784762
7444,S12062,153313,50784762
7445,S12063,153313,50784762
7446,S12064,153313,50784762
7447,S12065,153313,50784762
7448,S12066,153313,50784762
7449,S12067,153313,50784762
7450,S12068,153313,50784762
7451,S12069,153313,50784762
7452,S12070,153313,50784762
7453,S12071,153313,50784762
7454,S12072,153313,50784762
7455,S12073,153313,50784762
7456,S12074,153313,50784762
7457,S12075,153313,50784762
7458,S12076,153313,50784762
7459,S12087,153313,50784762
7460,S12088,153313,50784762
7461,S12089,153313,50784762
7462,S12090,153313,50784762
7463,S12091,153313,50784762
7464,S12092,153313,50784762
7465,S12093,153313,50784762
7466,S12094,153313,50784762
7467,S12095,153313,50784762
7468,S12096,153313,50784762
7469,S12097,153313,50784762
7470,S12099,153313,50784762
7471,S12100,153313,50784762
7472,S12101,153313,50784762
7473,S12102,153313,50784762
7474,S12114,153313,50784762
7475,S12115,153313,50784762
7476,S12116,153313,50784762
7477,S12117,153313,50784762
7478,S12118,153313,50784762
7479,S12128,153313,50784762
7480,S12129,153313,50784762
7481,S12130,153313,50784762
7482,S12131,153313,50784762
7483,S12132,153313,50784762
7484,S12133,153313,50784762
7485,S12134,153313,50784762
7486,S12135,153313,50784762
7487,S12137,153313,50784762
7488,S12139,153313,50784762
7489,S12140,153313,50784762
7490,S12141,153313,50784762
7491,S12155,153313,50784762
7492,S12156,153313,50784762
7493,S12158,153313,50784762
7494,S12159,153313,50784762
7495,S12160,153313,50784762
7496,S12161,153313,50784762
7497,S12162,153313,50784762
7498,S12163,153313,50784762
7499,S12164,153313,50784762
7500,S12165,153313,50784762
7501,S12166,153313,50784762
7502,S12170,153313,50784762
7503,S12171,153313,50784762
7504,S12172,153313,50784762
7505,S12173,153313,50784762
7506,S12175,153313,50784762
7507,S12178,153313,50784762
7508,S12179,153313,50784762
7509,S12180,153313,50784762
7510,S12181,153313,50784762
7511,S12205,153313,50784762
7512,S12206,153313,50784762
7513,S12207,153313,50784762
7514,S12209,153313,50784762
7515,S12212,153313,50784762
7516,S12234,153313,50784762
7517,S12235,153313,50784762
7518,S12277,153313,50784762
7519,S12022,154091,50785518
7520,S12023,153870,50785234
7521,S12119,125106,50727788
7522,S12120,125106,50727788
7523,S12121,125106,50727788
7524,S12122,125106,50727788
7525,S12123,125106,50727788
7526,S12142,156854,50787409
7527,S12144,156854,50787409
7528,S12148,156854,50787409
7529,S12149,156854,50787409
7530,S12735,120605,50663106
7531,S12736,120605,50663106
7532,S12737,120605,50663106
7533,S12738,120605,50663106
7534,S12739,120605,50663106
7535,S8045,120605,50663106
7536,S8087,120605,50663106
7537,S8088,120605,50663106
7538,S8089,120605,50663106
7539,S8090,120605,50663106
7540,S8091,120605,50663106
7541,S8092,120605,50663106
7542,S8093,120605,50663106
7543,S8094,120605,50663106
7544,S8095,120605,50663106
7545,S8096,120605,50663106
7546,S8097,120605,50663106
7547,S8098,120605,50663106
7548,S8099,120605,50663106
7549,S8100,120605,50663106
7550,S8101,120605,50663106
7551,S8102,120605,50663106
7552,S8103,120605,50663106
7553,S8104,120605,50663106
7554,S8105,120605,50663106
7555,S8106,120605,50663106
7556,S8107,120605,50663106
7557,S8108,120605,50663106
7558,S8109,120605,50663106
7559,S8110,120605,50663106
7560,S8111,120605,50663106
7561,S8112,120605,50663106
7562,S8113,120605,50663106
7563,S8114,120605,50663106
7564,S8115,120605,50663106
7565,S8116,120605,50663106
7566,S8117,120605,50663106
7567,S8118,120605,50663106
7568,S8119,120605,50663106
7569,S8120,120605,50663106
7570,S8121,120605,50663106
7571,S8122,120605,50663106
7572,S8123,120605,50663106
7573,S8124,120605,50663106
7574,S8125,120605,50663106
7575,S8126,120605,50663106
7576,S8127,120605,50663106
7577,S8128,120605,50663106
7578,S8129,120605,50663106
7579,S8130,120605,50663106
7580,S8131,120605,50663106
7581,S8132,120605,50663106
7582,S8133,120605,50663106
7583,S8134,120605,50663106
7584,S8135,120605,50663106
7585,S8136,120605,50663106
7586,S8137,120605,50663106
7587,S8138,120605,50663106
7588,S7868,118359,50641993
7589,S7869,118359,50641993
7590,S7870,118359,50641993
7591,S7871,118359,50641993
7592,S7872,118361,50642862
7593,S7990,119181,50648275
7594,S7991,119181,50648275
7595,S8000,119181,50648275
7596,S8001,119181,50648275
7597,S8002,119181,50648275
7598,S7992,119107,50647063
7599,S7993,119107,50647063
7600,S7995,119107,50647063
7601,S7996,119107,50647063
7602,S7994,118690,50643949
7603,S7997,119449,50652989
7604,S7998,119449,50652805
7605,S7999,119449,50652805
7606,S8037,119944,50657255
7607,S8038,119944,50657255
7608,S8039,119944,50657255
7609,S8047,119944,50657255
7610,S8048,119944,50657255
7611,S8040,120204,50660199
7612,S8041,120204,50660199
7613,S8042,120204,50660199
